Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) AMOUNT_REQ,concept:name,lifecycle:transition
194785,W_Nabellen offertes-START,11189,2011/12/28 19:21:14.765,Variant 521,521,6000,W_Nabellen offertes,START
194785,W_Nabellen offertes-COMPLETE,11189,2011/12/28 19:23:48.014,Variant 521,521,6000,W_Nabellen offertes,COMPLETE
194785,W_Nabellen offertes-START,11181,2011/12/29 02:19:46.218,Variant 521,521,6000,W_Nabellen offertes,START
194785,W_Nabellen offertes-COMPLETE,11181,2011/12/29 02:20:02.907,Variant 521,521,6000,W_Nabellen offertes,COMPLETE
194785,W_Nabellen offertes-START,10939,2011/12/31 18:55:29.335,Variant 521,521,6000,W_Nabellen offertes,START
194785,W_Nabellen offertes-COMPLETE,10939,2011/12/31 18:57:51.854,Variant 521,521,6000,W_Nabellen offertes,COMPLETE
194785,W_Nabellen offertes-START,,2011/12/31 19:08:14.561,Variant 521,521,6000,W_Nabellen offertes,START
194785,W_Nabellen offertes-COMPLETE,,2011/12/31 19:08:25.722,Variant 521,521,6000,W_Nabellen offertes,COMPLETE
194785,W_Nabellen offertes-START,10932,2012/01/02 16:43:24.233,Variant 521,521,6000,W_Nabellen offertes,START
194785,O_CANCELLED-COMPLETE,10932,2012/01/02 16:45:56.986,Variant 521,521,6000,O_CANCELLED,COMPLETE
194785,O_SELECTED-COMPLETE,10932,2012/01/02 16:45:56.986,Variant 521,521,6000,O_SELECTED,COMPLETE
194785,O_CREATED-COMPLETE,10932,2012/01/02 16:45:57.906,Variant 521,521,6000,O_CREATED,COMPLETE
194785,O_SENT-COMPLETE,10932,2012/01/02 16:45:57.936,Variant 521,521,6000,O_SENT,COMPLETE
194785,W_Nabellen offertes-SCHEDULE,10932,2012/01/02 16:45:58.038,Variant 521,521,6000,W_Nabellen offertes,SCHEDULE
194785,W_Nabellen offertes-COMPLETE,10932,2012/01/02 16:46:00.431,Variant 521,521,6000,W_Nabellen offertes,COMPLETE
194785,W_Nabellen offertes-START,10932,2012/01/02 16:46:13.365,Variant 521,521,6000,W_Nabellen offertes,START
194785,W_Nabellen offertes-COMPLETE,10932,2012/01/02 16:52:00.670,Variant 521,521,6000,W_Nabellen offertes,COMPLETE
194785,W_Nabellen offertes-START,10909,2012/01/10 15:08:46.704,Variant 521,521,6000,W_Nabellen offertes,START
194785,A_CANCELLED-COMPLETE,10909,2012/01/10 15:10:21.265,Variant 521,521,6000,A_CANCELLED,COMPLETE
194785,O_CANCELLED-COMPLETE,10909,2012/01/10 15:10:21.265,Variant 521,521,6000,O_CANCELLED,COMPLETE
194785,W_Nabellen offertes-COMPLETE,10909,2012/01/10 15:10:25.191,Variant 521,521,6000,W_Nabellen offertes,COMPLETE
194788,A_SUBMITTED-COMPLETE,112,2011/12/21 03:52:15.252,Variant 141,141,50000,A_SUBMITTED,COMPLETE
194788,A_PARTLYSUBMITTED-COMPLETE,112,2011/12/21 03:52:15.355,Variant 141,141,50000,A_PARTLYSUBMITTED,COMPLETE
194788,A_PREACCEPTED-COMPLETE,112,2011/12/21 03:52:54.194,Variant 141,141,50000,A_PREACCEPTED,COMPLETE
194788,W_Completeren aanvraag-SCHEDULE,112,2011/12/21 03:52:54.499,Variant 141,141,50000,W_Completeren aanvraag,SCHEDULE
194788,W_Completeren aanvraag-START,11189,2011/12/21 15:51:19.911,Variant 141,141,50000,W_Completeren aanvraag,START
194788,W_Completeren aanvraag-COMPLETE,11189,2011/12/21 15:55:32.860,Variant 141,141,50000,W_Completeren aanvraag,COMPLETE
194788,W_Completeren aanvraag-START,11189,2011/12/21 15:55:41.319,Variant 141,141,50000,W_Completeren aanvraag,START
194788,W_Completeren aanvraag-COMPLETE,11189,2011/12/21 15:56:17.642,Variant 141,141,50000,W_Completeren aanvraag,COMPLETE
194788,W_Completeren aanvraag-START,11002,2011/12/21 17:29:00.801,Variant 141,141,50000,W_Completeren aanvraag,START
194788,W_Completeren aanvraag-COMPLETE,11002,2011/12/21 17:37:18.583,Variant 141,141,50000,W_Completeren aanvraag,COMPLETE
194788,W_Completeren aanvraag-START,11002,2011/12/21 17:37:42.315,Variant 141,141,50000,W_Completeren aanvraag,START
194788,W_Completeren aanvraag-COMPLETE,11002,2011/12/21 17:57:29.029,Variant 141,141,50000,W_Completeren aanvraag,COMPLETE
194788,W_Completeren aanvraag-START,11019,2011/12/22 01:08:12.614,Variant 141,141,50000,W_Completeren aanvraag,START
194788,W_Completeren aanvraag-COMPLETE,11019,2011/12/22 01:14:07.606,Variant 141,141,50000,W_Completeren aanvraag,COMPLETE
194788,W_Completeren aanvraag-START,11169,2011/12/22 19:26:31.494,Variant 141,141,50000,W_Completeren aanvraag,START
194788,W_Completeren aanvraag-COMPLETE,11169,2011/12/22 21:59:18.197,Variant 141,141,50000,W_Completeren aanvraag,COMPLETE
194788,W_Completeren aanvraag-START,11019,2011/12/22 22:14:55.814,Variant 141,141,50000,W_Completeren aanvraag,START
194788,W_Completeren aanvraag-COMPLETE,11019,2011/12/22 22:15:01.615,Variant 141,141,50000,W_Completeren aanvraag,COMPLETE
194788,W_Completeren aanvraag-START,11019,2011/12/22 22:16:58.937,Variant 141,141,50000,W_Completeren aanvraag,START
194788,W_Completeren aanvraag-COMPLETE,11019,2011/12/22 22:18:04.866,Variant 141,141,50000,W_Completeren aanvraag,COMPLETE
194788,W_Completeren aanvraag-START,10932,2011/12/22 22:40:55.564,Variant 141,141,50000,W_Completeren aanvraag,START
194788,A_DECLINED-COMPLETE,10932,2011/12/22 22:47:39.595,Variant 141,141,50000,A_DECLINED,COMPLETE
194788,W_Completeren aanvraag-COMPLETE,10932,2011/12/22 22:47:44.448,Variant 141,141,50000,W_Completeren aanvraag,COMPLETE
194791,A_SUBMITTED-COMPLETE,112,2011/12/21 03:55:08.130,Variant 2494,2494,5000,A_SUBMITTED,COMPLETE
194791,A_PARTLYSUBMITTED-COMPLETE,112,2011/12/21 03:55:08.288,Variant 2494,2494,5000,A_PARTLYSUBMITTED,COMPLETE
194791,A_PREACCEPTED-COMPLETE,112,2011/12/21 03:55:43.702,Variant 2494,2494,5000,A_PREACCEPTED,COMPLETE
194791,W_Completeren aanvraag-SCHEDULE,112,2011/12/21 03:55:44.075,Variant 2494,2494,5000,W_Completeren aanvraag,SCHEDULE
194791,W_Completeren aanvraag-START,11189,2011/12/21 15:48:42.526,Variant 2494,2494,5000,W_Completeren aanvraag,START
194791,W_Completeren aanvraag-COMPLETE,11189,2011/12/21 15:51:10.382,Variant 2494,2494,5000,W_Completeren aanvraag,COMPLETE
194791,W_Completeren aanvraag-START,11019,2011/12/21 23:12:00.390,Variant 2494,2494,5000,W_Completeren aanvraag,START
194791,W_Completeren aanvraag-COMPLETE,11019,2011/12/21 23:15:14.376,Variant 2494,2494,5000,W_Completeren aanvraag,COMPLETE
194791,W_Completeren aanvraag-START,,2011/12/22 00:14:16.701,Variant 2494,2494,5000,W_Completeren aanvraag,START
194791,A_ACCEPTED-COMPLETE,11200,2011/12/22 00:19:19.115,Variant 2494,2494,5000,A_ACCEPTED,COMPLETE
194791,O_SELECTED-COMPLETE,11200,2011/12/22 00:22:52.854,Variant 2494,2494,5000,O_SELECTED,COMPLETE
194791,A_FINALIZED-COMPLETE,11200,2011/12/22 00:22:52.854,Variant 2494,2494,5000,A_FINALIZED,COMPLETE
194791,O_CREATED-COMPLETE,11200,2011/12/22 00:22:54.001,Variant 2494,2494,5000,O_CREATED,COMPLETE
194791,O_SENT-COMPLETE,11200,2011/12/22 00:22:54.033,Variant 2494,2494,5000,O_SENT,COMPLETE
194791,W_Nabellen offertes-SCHEDULE,,2011/12/22 00:22:54.137,Variant 2494,2494,5000,W_Nabellen offertes,SCHEDULE
194791,W_Completeren aanvraag-COMPLETE,,2011/12/22 00:22:55.420,Variant 2494,2494,5000,W_Completeren aanvraag,COMPLETE
194791,W_Nabellen offertes-START,11181,2011/12/28 23:54:46.140,Variant 2494,2494,5000,W_Nabellen offertes,START
194791,W_Nabellen offertes-COMPLETE,11181,2011/12/28 23:58:07.803,Variant 2494,2494,5000,W_Nabellen offertes,COMPLETE
194791,W_Nabellen offertes-START,11000,2011/12/29 21:01:31.450,Variant 2494,2494,5000,W_Nabellen offertes,START
194791,W_Nabellen offertes-COMPLETE,11000,2011/12/29 21:12:24.541,Variant 2494,2494,5000,W_Nabellen offertes,COMPLETE
194791,W_Nabellen offertes-START,10861,2011/12/30 22:01:27.945,Variant 2494,2494,5000,W_Nabellen offertes,START
194791,W_Nabellen offertes-COMPLETE,10861,2011/12/30 22:01:40.158,Variant 2494,2494,5000,W_Nabellen offertes,COMPLETE
194791,W_Nabellen offertes-START,11049,2012/01/02 16:35:22.662,Variant 2494,2494,5000,W_Nabellen offertes,START
194791,O_SENT_BACK-COMPLETE,11049,2012/01/02 16:36:26.616,Variant 2494,2494,5000,O_SENT_BACK,COMPLETE
194791,W_Valideren aanvraag-SCHEDULE,11049,2012/01/02 16:36:26.758,Variant 2494,2494,5000,W_Valideren aanvraag,SCHEDULE
194791,W_Nabellen offertes-COMPLETE,11049,2012/01/02 16:36:27.915,Variant 2494,2494,5000,W_Nabellen offertes,COMPLETE
194791,W_Valideren aanvraag-START,10609,2012/01/06 15:07:33.083,Variant 2494,2494,5000,W_Valideren aanvraag,START
194791,W_Nabellen incomplete dossiers-SCHEDULE,10609,2012/01/06 15:32:20.523,Variant 2494,2494,5000,W_Nabellen incomplete dossiers,SCHEDULE
194791,W_Valideren aanvraag-COMPLETE,10609,2012/01/06 15:32:23.075,Variant 2494,2494,5000,W_Valideren aanvraag,COMPLETE
194791,W_Nabellen incomplete dossiers-START,10931,2012/01/06 18:31:32.244,Variant 2494,2494,5000,W_Nabellen incomplete dossiers,START
194791,W_Nabellen incomplete dossiers-COMPLETE,10931,2012/01/06 18:32:57.357,Variant 2494,2494,5000,W_Nabellen incomplete dossiers,COMPLETE
194791,W_Nabellen incomplete dossiers-START,10913,2012/01/07 01:45:10.546,Variant 2494,2494,5000,W_Nabellen incomplete dossiers,START
194791,W_Nabellen incomplete dossiers-COMPLETE,10913,2012/01/07 01:46:27.791,Variant 2494,2494,5000,W_Nabellen incomplete dossiers,COMPLETE
194791,W_Nabellen incomplete dossiers-START,10913,2012/01/07 01:47:17.984,Variant 2494,2494,5000,W_Nabellen incomplete dossiers,START
194791,W_Nabellen incomplete dossiers-COMPLETE,10913,2012/01/07 01:49:05.436,Variant 2494,2494,5000,W_Nabellen incomplete dossiers,COMPLETE
194791,W_Nabellen incomplete dossiers-START,10909,2012/01/07 17:08:00.213,Variant 2494,2494,5000,W_Nabellen incomplete dossiers,START
194791,W_Valideren aanvraag-SCHEDULE,10909,2012/01/07 17:12:29.764,Variant 2494,2494,5000,W_Valideren aanvraag,SCHEDULE
194791,W_Nabellen incomplete dossiers-COMPLETE,10909,2012/01/07 17:12:31.414,Variant 2494,2494,5000,W_Nabellen incomplete dossiers,COMPLETE
194791,W_Valideren aanvraag-START,10972,2012/01/09 14:51:02.332,Variant 2494,2494,5000,W_Valideren aanvraag,START
194791,O_ACCEPTED-COMPLETE,10972,2012/01/09 15:08:34.567,Variant 2494,2494,5000,O_ACCEPTED,COMPLETE
194791,A_APPROVED-COMPLETE,10972,2012/01/09 15:08:34.568,Variant 2494,2494,5000,A_APPROVED,COMPLETE
194791,A_REGISTERED-COMPLETE,10972,2012/01/09 15:08:34.568,Variant 2494,2494,5000,A_REGISTERED,COMPLETE
194791,A_ACTIVATED-COMPLETE,10972,2012/01/09 15:08:34.568,Variant 2494,2494,5000,A_ACTIVATED,COMPLETE
194791,W_Valideren aanvraag-COMPLETE,10972,2012/01/09 15:08:42.468,Variant 2494,2494,5000,W_Valideren aanvraag,COMPLETE
194794,A_SUBMITTED-COMPLETE,112,2011/12/21 03:56:51.524,Variant 1,1,5000,A_SUBMITTED,COMPLETE
194794,A_PARTLYSUBMITTED-COMPLETE,112,2011/12/21 03:56:51.744,Variant 1,1,5000,A_PARTLYSUBMITTED,COMPLETE
194794,A_DECLINED-COMPLETE,112,2011/12/21 03:57:23.985,Variant 1,1,5000,A_DECLINED,COMPLETE
194797,A_SUBMITTED-COMPLETE,112,2011/12/21 03:57:24.429,Variant 486,486,24500,A_SUBMITTED,COMPLETE
194797,A_PARTLYSUBMITTED-COMPLETE,112,2011/12/21 03:57:24.607,Variant 486,486,24500,A_PARTLYSUBMITTED,COMPLETE
194797,A_PREACCEPTED-COMPLETE,112,2011/12/21 03:58:00.735,Variant 486,486,24500,A_PREACCEPTED,COMPLETE
194797,W_Completeren aanvraag-SCHEDULE,112,2011/12/21 03:58:01.134,Variant 486,486,24500,W_Completeren aanvraag,SCHEDULE
194797,W_Completeren aanvraag-START,11189,2011/12/21 15:42:21.677,Variant 486,486,24500,W_Completeren aanvraag,START
194797,W_Completeren aanvraag-COMPLETE,11189,2011/12/21 15:48:11.830,Variant 486,486,24500,W_Completeren aanvraag,COMPLETE
194797,W_Completeren aanvraag-START,11189,2011/12/21 20:19:36.514,Variant 486,486,24500,W_Completeren aanvraag,START
194797,W_Completeren aanvraag-COMPLETE,11189,2011/12/21 20:22:47.052,Variant 486,486,24500,W_Completeren aanvraag,COMPLETE
194797,W_Completeren aanvraag-START,10861,2011/12/21 22:38:07.795,Variant 486,486,24500,W_Completeren aanvraag,START
194797,W_Completeren aanvraag-COMPLETE,10861,2011/12/21 22:38:17.175,Variant 486,486,24500,W_Completeren aanvraag,COMPLETE
194797,W_Completeren aanvraag-START,,2011/12/21 22:51:38.513,Variant 486,486,24500,W_Completeren aanvraag,START
194797,A_ACCEPTED-COMPLETE,11200,2011/12/21 22:59:14.710,Variant 486,486,24500,A_ACCEPTED,COMPLETE
194797,A_FINALIZED-COMPLETE,11200,2011/12/21 23:03:58.414,Variant 486,486,24500,A_FINALIZED,COMPLETE
194797,O_SELECTED-COMPLETE,11200,2011/12/21 23:03:58.414,Variant 486,486,24500,O_SELECTED,COMPLETE
194797,O_CREATED-COMPLETE,11200,2011/12/21 23:03:59.814,Variant 486,486,24500,O_CREATED,COMPLETE
194797,O_SENT-COMPLETE,11200,2011/12/21 23:03:59.843,Variant 486,486,24500,O_SENT,COMPLETE
194797,W_Nabellen offertes-SCHEDULE,,2011/12/21 23:04:00.116,Variant 486,486,24500,W_Nabellen offertes,SCHEDULE
194797,W_Completeren aanvraag-COMPLETE,,2011/12/21 23:04:01.693,Variant 486,486,24500,W_Completeren aanvraag,COMPLETE
194797,W_Nabellen offertes-START,11189,2011/12/28 20:29:53.241,Variant 486,486,24500,W_Nabellen offertes,START
194797,W_Nabellen offertes-COMPLETE,11189,2011/12/28 20:32:48.610,Variant 486,486,24500,W_Nabellen offertes,COMPLETE
194797,W_Nabellen offertes-START,,2011/12/31 18:40:26.417,Variant 486,486,24500,W_Nabellen offertes,START
194797,W_Nabellen offertes-COMPLETE,,2011/12/31 18:43:05.926,Variant 486,486,24500,W_Nabellen offertes,COMPLETE
194797,W_Nabellen offertes-START,,2011/12/31 18:43:15.174,Variant 486,486,24500,W_Nabellen offertes,START
194797,W_Nabellen offertes-COMPLETE,,2011/12/31 18:43:23.693,Variant 486,486,24500,W_Nabellen offertes,COMPLETE
194797,W_Nabellen offertes-START,10935,2012/01/06 17:49:52.696,Variant 486,486,24500,W_Nabellen offertes,START
194797,W_Nabellen offertes-COMPLETE,10935,2012/01/06 17:52:47.387,Variant 486,486,24500,W_Nabellen offertes,COMPLETE
194797,W_Nabellen offertes-START,,2012/01/14 20:36:53.280,Variant 486,486,24500,W_Nabellen offertes,START
194797,W_Nabellen offertes-COMPLETE,,2012/01/14 20:39:13.752,Variant 486,486,24500,W_Nabellen offertes,COMPLETE
194797,W_Nabellen offertes-START,10889,2012/01/18 00:29:42.985,Variant 486,486,24500,W_Nabellen offertes,START
194797,A_CANCELLED-COMPLETE,10889,2012/01/18 00:32:59.589,Variant 486,486,24500,A_CANCELLED,COMPLETE
194797,O_CANCELLED-COMPLETE,10889,2012/01/18 00:32:59.589,Variant 486,486,24500,O_CANCELLED,COMPLETE
194797,W_Nabellen offertes-COMPLETE,10889,2012/01/18 00:33:01.980,Variant 486,486,24500,W_Nabellen offertes,COMPLETE
194819,A_SUBMITTED-COMPLETE,112,2011/12/21 04:21:50.203,Variant 2,2,8000,A_SUBMITTED,COMPLETE
194819,A_PARTLYSUBMITTED-COMPLETE,112,2011/12/21 04:21:58.231,Variant 2,2,8000,A_PARTLYSUBMITTED,COMPLETE
194819,W_Afhandelen leads-SCHEDULE,112,2011/12/21 04:22:10.840,Variant 2,2,8000,W_Afhandelen leads,SCHEDULE
194819,W_Afhandelen leads-START,11189,2011/12/21 14:57:55.236,Variant 2,2,8000,W_Afhandelen leads,START
194819,A_DECLINED-COMPLETE,11189,2011/12/21 14:59:54.161,Variant 2,2,8000,A_DECLINED,COMPLETE
194819,W_Afhandelen leads-COMPLETE,11189,2011/12/21 14:59:58.445,Variant 2,2,8000,W_Afhandelen leads,COMPLETE
194822,A_SUBMITTED-COMPLETE,112,2011/12/21 04:33:25.391,Variant 2495,2495,6000,A_SUBMITTED,COMPLETE
194822,A_PARTLYSUBMITTED-COMPLETE,112,2011/12/21 04:33:25.649,Variant 2495,2495,6000,A_PARTLYSUBMITTED,COMPLETE
194822,A_PREACCEPTED-COMPLETE,112,2011/12/21 04:34:03.982,Variant 2495,2495,6000,A_PREACCEPTED,COMPLETE
194822,W_Completeren aanvraag-SCHEDULE,112,2011/12/21 04:34:04.341,Variant 2495,2495,6000,W_Completeren aanvraag,SCHEDULE
194822,W_Completeren aanvraag-START,11189,2011/12/21 15:39:20.869,Variant 2495,2495,6000,W_Completeren aanvraag,START
194822,W_Completeren aanvraag-COMPLETE,11189,2011/12/21 15:41:55.845,Variant 2495,2495,6000,W_Completeren aanvraag,COMPLETE
194822,W_Completeren aanvraag-START,11189,2011/12/21 20:02:57.374,Variant 2495,2495,6000,W_Completeren aanvraag,START
194822,A_ACCEPTED-COMPLETE,11189,2011/12/21 20:09:20.521,Variant 2495,2495,6000,A_ACCEPTED,COMPLETE
194822,O_SELECTED-COMPLETE,11189,2011/12/21 20:12:27.427,Variant 2495,2495,6000,O_SELECTED,COMPLETE
194822,A_FINALIZED-COMPLETE,11189,2011/12/21 20:12:27.428,Variant 2495,2495,6000,A_FINALIZED,COMPLETE
194822,O_CREATED-COMPLETE,11189,2011/12/21 20:12:29.005,Variant 2495,2495,6000,O_CREATED,COMPLETE
194822,O_SENT-COMPLETE,11189,2011/12/21 20:12:29.044,Variant 2495,2495,6000,O_SENT,COMPLETE
194822,W_Nabellen offertes-SCHEDULE,11189,2011/12/21 20:12:29.212,Variant 2495,2495,6000,W_Nabellen offertes,SCHEDULE
194822,W_Completeren aanvraag-COMPLETE,11189,2011/12/21 20:12:31.306,Variant 2495,2495,6000,W_Completeren aanvraag,COMPLETE
194822,W_Nabellen offertes-START,11189,2011/12/21 20:12:45.816,Variant 2495,2495,6000,W_Nabellen offertes,START
194822,O_CANCELLED-COMPLETE,11189,2011/12/21 20:14:35.387,Variant 2495,2495,6000,O_CANCELLED,COMPLETE
