Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) AMOUNT_REQ,concept:name,lifecycle:transition
187807,W_Completeren aanvraag-COMPLETE,,2011/11/21 21:05:17.945,Variant 1871,1871,25000,W_Completeren aanvraag,COMPLETE
187807,W_Completeren aanvraag-START,,2011/11/21 21:05:35.277,Variant 1871,1871,25000,W_Completeren aanvraag,START
187807,A_ACCEPTED-COMPLETE,11202,2011/11/21 21:14:15.203,Variant 1871,1871,25000,A_ACCEPTED,COMPLETE
187807,A_FINALIZED-COMPLETE,11202,2011/11/21 21:16:21.455,Variant 1871,1871,25000,A_FINALIZED,COMPLETE
187807,O_SELECTED-COMPLETE,11202,2011/11/21 21:16:21.455,Variant 1871,1871,25000,O_SELECTED,COMPLETE
187807,O_CREATED-COMPLETE,11202,2011/11/21 21:16:22.519,Variant 1871,1871,25000,O_CREATED,COMPLETE
187807,O_SENT-COMPLETE,11202,2011/11/21 21:16:22.576,Variant 1871,1871,25000,O_SENT,COMPLETE
187807,W_Nabellen offertes-SCHEDULE,,2011/11/21 21:16:22.670,Variant 1871,1871,25000,W_Nabellen offertes,SCHEDULE
187807,W_Completeren aanvraag-COMPLETE,,2011/11/21 21:16:24.704,Variant 1871,1871,25000,W_Completeren aanvraag,COMPLETE
187807,W_Nabellen offertes-START,,2011/11/21 21:16:49.363,Variant 1871,1871,25000,W_Nabellen offertes,START
187807,O_SELECTED-COMPLETE,11202,2011/11/21 21:20:26.478,Variant 1871,1871,25000,O_SELECTED,COMPLETE
187807,O_CANCELLED-COMPLETE,11202,2011/11/21 21:20:26.478,Variant 1871,1871,25000,O_CANCELLED,COMPLETE
187807,O_CREATED-COMPLETE,11202,2011/11/21 21:20:27.319,Variant 1871,1871,25000,O_CREATED,COMPLETE
187807,O_SENT-COMPLETE,11202,2011/11/21 21:20:27.344,Variant 1871,1871,25000,O_SENT,COMPLETE
187807,W_Nabellen offertes-SCHEDULE,,2011/11/21 21:20:27.433,Variant 1871,1871,25000,W_Nabellen offertes,SCHEDULE
187807,W_Nabellen offertes-COMPLETE,,2011/11/21 21:20:29.266,Variant 1871,1871,25000,W_Nabellen offertes,COMPLETE
187807,W_Nabellen offertes-START,,2011/11/21 21:20:42.473,Variant 1871,1871,25000,W_Nabellen offertes,START
187807,W_Nabellen offertes-COMPLETE,,2011/11/21 21:32:14.959,Variant 1871,1871,25000,W_Nabellen offertes,COMPLETE
187807,W_Nabellen offertes-START,,2011/11/21 21:32:23.694,Variant 1871,1871,25000,W_Nabellen offertes,START
187807,W_Nabellen offertes-COMPLETE,,2011/11/21 21:32:33.806,Variant 1871,1871,25000,W_Nabellen offertes,COMPLETE
187807,W_Nabellen offertes-START,,2011/11/28 22:11:15.968,Variant 1871,1871,25000,W_Nabellen offertes,START
187807,O_CANCELLED-COMPLETE,11120,2011/11/28 22:16:06.857,Variant 1871,1871,25000,O_CANCELLED,COMPLETE
187807,A_CANCELLED-COMPLETE,11120,2011/11/28 22:16:06.857,Variant 1871,1871,25000,A_CANCELLED,COMPLETE
187807,W_Nabellen offertes-COMPLETE,,2011/11/28 22:16:10.877,Variant 1871,1871,25000,W_Nabellen offertes,COMPLETE
187810,A_SUBMITTED-COMPLETE,112,2011/11/21 21:27:15.862,Variant 1,1,1000,A_SUBMITTED,COMPLETE
187810,A_PARTLYSUBMITTED-COMPLETE,112,2011/11/21 21:27:16.928,Variant 1,1,1000,A_PARTLYSUBMITTED,COMPLETE
187810,A_DECLINED-COMPLETE,112,2011/11/21 21:28:12.446,Variant 1,1,1000,A_DECLINED,COMPLETE
187813,A_SUBMITTED-COMPLETE,112,2011/11/21 21:31:14.715,Variant 2,2,25000,A_SUBMITTED,COMPLETE
187813,A_PARTLYSUBMITTED-COMPLETE,112,2011/11/21 21:31:15.080,Variant 2,2,25000,A_PARTLYSUBMITTED,COMPLETE
187813,W_Afhandelen leads-SCHEDULE,112,2011/11/21 21:31:30.710,Variant 2,2,25000,W_Afhandelen leads,SCHEDULE
187813,W_Afhandelen leads-START,10910,2011/11/21 21:42:24.524,Variant 2,2,25000,W_Afhandelen leads,START
187813,A_DECLINED-COMPLETE,10910,2011/11/21 21:48:30.479,Variant 2,2,25000,A_DECLINED,COMPLETE
187813,W_Afhandelen leads-COMPLETE,10910,2011/11/21 21:48:34.091,Variant 2,2,25000,W_Afhandelen leads,COMPLETE
187816,A_SUBMITTED-COMPLETE,112,2011/11/21 21:33:14.526,Variant 2,2,4500,A_SUBMITTED,COMPLETE
187816,A_PARTLYSUBMITTED-COMPLETE,112,2011/11/21 21:33:14.679,Variant 2,2,4500,A_PARTLYSUBMITTED,COMPLETE
187816,W_Afhandelen leads-SCHEDULE,112,2011/11/21 21:33:48.971,Variant 2,2,4500,W_Afhandelen leads,SCHEDULE
187816,W_Afhandelen leads-START,10910,2011/11/21 22:08:22.452,Variant 2,2,4500,W_Afhandelen leads,START
187816,A_DECLINED-COMPLETE,10910,2011/11/21 22:08:37.656,Variant 2,2,4500,A_DECLINED,COMPLETE
187816,W_Afhandelen leads-COMPLETE,10910,2011/11/21 22:08:41.059,Variant 2,2,4500,W_Afhandelen leads,COMPLETE
187819,A_SUBMITTED-COMPLETE,112,2011/11/21 21:36:46.278,Variant 3,3,1000,A_SUBMITTED,COMPLETE
187819,A_PARTLYSUBMITTED-COMPLETE,112,2011/11/21 21:36:46.455,Variant 3,3,1000,A_PARTLYSUBMITTED,COMPLETE
187819,W_Afhandelen leads-SCHEDULE,112,2011/11/21 21:36:59.425,Variant 3,3,1000,W_Afhandelen leads,SCHEDULE
187819,W_Afhandelen leads-START,10910,2011/11/21 21:48:38.475,Variant 3,3,1000,W_Afhandelen leads,START
187819,W_Afhandelen leads-COMPLETE,10910,2011/11/21 22:06:52.465,Variant 3,3,1000,W_Afhandelen leads,COMPLETE
187819,W_Afhandelen leads-START,10910,2011/11/21 22:08:43.568,Variant 3,3,1000,W_Afhandelen leads,START
187819,A_DECLINED-COMPLETE,10910,2011/11/21 22:13:37.364,Variant 3,3,1000,A_DECLINED,COMPLETE
187819,W_Afhandelen leads-COMPLETE,10910,2011/11/21 22:13:41.376,Variant 3,3,1000,W_Afhandelen leads,COMPLETE
187822,A_SUBMITTED-COMPLETE,112,2011/11/21 21:38:13.227,Variant 1,1,10000,A_SUBMITTED,COMPLETE
187822,A_PARTLYSUBMITTED-COMPLETE,112,2011/11/21 21:38:13.405,Variant 1,1,10000,A_PARTLYSUBMITTED,COMPLETE
187822,A_DECLINED-COMPLETE,112,2011/11/21 21:38:57.842,Variant 1,1,10000,A_DECLINED,COMPLETE
187825,A_SUBMITTED-COMPLETE,112,2011/11/21 22:08:57.829,Variant 53,53,25000,A_SUBMITTED,COMPLETE
187825,A_PARTLYSUBMITTED-COMPLETE,112,2011/11/21 22:08:58.839,Variant 53,53,25000,A_PARTLYSUBMITTED,COMPLETE
187825,A_PREACCEPTED-COMPLETE,112,2011/11/21 22:09:43.671,Variant 53,53,25000,A_PREACCEPTED,COMPLETE
187825,W_Completeren aanvraag-SCHEDULE,112,2011/11/21 22:09:45.521,Variant 53,53,25000,W_Completeren aanvraag,SCHEDULE
187825,W_Completeren aanvraag-START,11119,2011/11/21 23:17:58.440,Variant 53,53,25000,W_Completeren aanvraag,START
187825,W_Completeren aanvraag-COMPLETE,11119,2011/11/21 23:29:08.078,Variant 53,53,25000,W_Completeren aanvraag,COMPLETE
187825,W_Completeren aanvraag-START,10929,2011/11/22 01:03:52.943,Variant 53,53,25000,W_Completeren aanvraag,START
187825,A_ACCEPTED-COMPLETE,10929,2011/11/22 01:11:48.635,Variant 53,53,25000,A_ACCEPTED,COMPLETE
187825,A_FINALIZED-COMPLETE,10929,2011/11/22 01:16:10.820,Variant 53,53,25000,A_FINALIZED,COMPLETE
187825,O_SELECTED-COMPLETE,10929,2011/11/22 01:16:10.820,Variant 53,53,25000,O_SELECTED,COMPLETE
187825,O_CREATED-COMPLETE,10929,2011/11/22 01:16:12.191,Variant 53,53,25000,O_CREATED,COMPLETE
187825,O_SENT-COMPLETE,10929,2011/11/22 01:16:12.239,Variant 53,53,25000,O_SENT,COMPLETE
187825,W_Nabellen offertes-SCHEDULE,10929,2011/11/22 01:16:12.344,Variant 53,53,25000,W_Nabellen offertes,SCHEDULE
187825,W_Completeren aanvraag-COMPLETE,10929,2011/11/22 01:16:14.724,Variant 53,53,25000,W_Completeren aanvraag,COMPLETE
187825,W_Nabellen offertes-START,10929,2011/11/22 01:16:36.283,Variant 53,53,25000,W_Nabellen offertes,START
187825,W_Nabellen offertes-COMPLETE,10929,2011/11/22 01:19:14.583,Variant 53,53,25000,W_Nabellen offertes,COMPLETE
187825,W_Nabellen offertes-START,10889,2011/11/28 22:58:52.079,Variant 53,53,25000,W_Nabellen offertes,START
187825,A_CANCELLED-COMPLETE,10889,2011/11/28 23:04:43.004,Variant 53,53,25000,A_CANCELLED,COMPLETE
187825,O_CANCELLED-COMPLETE,10889,2011/11/28 23:04:43.004,Variant 53,53,25000,O_CANCELLED,COMPLETE
187825,W_Nabellen offertes-COMPLETE,10889,2011/11/28 23:04:46.287,Variant 53,53,25000,W_Nabellen offertes,COMPLETE
187828,A_SUBMITTED-COMPLETE,112,2011/11/21 22:09:33.406,Variant 50,50,5000,A_SUBMITTED,COMPLETE
187828,A_PARTLYSUBMITTED-COMPLETE,112,2011/11/21 22:09:33.620,Variant 50,50,5000,A_PARTLYSUBMITTED,COMPLETE
187828,W_Afhandelen leads-SCHEDULE,112,2011/11/21 22:10:20.654,Variant 50,50,5000,W_Afhandelen leads,SCHEDULE
187828,W_Afhandelen leads-START,10910,2011/11/21 22:14:44.558,Variant 50,50,5000,W_Afhandelen leads,START
187828,A_PREACCEPTED-COMPLETE,10910,2011/11/21 22:15:21.166,Variant 50,50,5000,A_PREACCEPTED,COMPLETE
187828,W_Completeren aanvraag-SCHEDULE,10910,2011/11/21 22:15:21.210,Variant 50,50,5000,W_Completeren aanvraag,SCHEDULE
187828,W_Afhandelen leads-COMPLETE,10910,2011/11/21 22:15:22.442,Variant 50,50,5000,W_Afhandelen leads,COMPLETE
187828,W_Completeren aanvraag-START,10861,2011/11/21 22:57:28.335,Variant 50,50,5000,W_Completeren aanvraag,START
187828,W_Completeren aanvraag-COMPLETE,10861,2011/11/21 22:57:37.185,Variant 50,50,5000,W_Completeren aanvraag,COMPLETE
187828,W_Completeren aanvraag-START,11119,2011/11/21 23:29:13.500,Variant 50,50,5000,W_Completeren aanvraag,START
187828,W_Completeren aanvraag-COMPLETE,11119,2011/11/21 23:31:32.209,Variant 50,50,5000,W_Completeren aanvraag,COMPLETE
187828,W_Completeren aanvraag-START,10861,2011/11/22 17:25:39.503,Variant 50,50,5000,W_Completeren aanvraag,START
187828,W_Completeren aanvraag-COMPLETE,10861,2011/11/22 17:26:37.177,Variant 50,50,5000,W_Completeren aanvraag,COMPLETE
187828,W_Completeren aanvraag-START,10861,2011/11/22 20:23:16.897,Variant 50,50,5000,W_Completeren aanvraag,START
187828,W_Completeren aanvraag-COMPLETE,10861,2011/11/22 20:24:00.138,Variant 50,50,5000,W_Completeren aanvraag,COMPLETE
187828,W_Completeren aanvraag-START,,2011/11/22 21:46:13.405,Variant 50,50,5000,W_Completeren aanvraag,START
187828,W_Completeren aanvraag-COMPLETE,,2011/11/22 21:46:28.905,Variant 50,50,5000,W_Completeren aanvraag,COMPLETE
187828,W_Completeren aanvraag-START,11002,2011/11/23 01:36:45.478,Variant 50,50,5000,W_Completeren aanvraag,START
187828,W_Completeren aanvraag-COMPLETE,11002,2011/11/23 01:48:06.406,Variant 50,50,5000,W_Completeren aanvraag,COMPLETE
187828,W_Completeren aanvraag-START,11121,2011/11/23 19:20:54.907,Variant 50,50,5000,W_Completeren aanvraag,START
187828,W_Completeren aanvraag-COMPLETE,11121,2011/11/23 19:22:11.236,Variant 50,50,5000,W_Completeren aanvraag,COMPLETE
187828,W_Completeren aanvraag-START,10982,2011/11/24 20:00:28.228,Variant 50,50,5000,W_Completeren aanvraag,START
187828,A_DECLINED-COMPLETE,10982,2011/11/24 20:02:56.243,Variant 50,50,5000,A_DECLINED,COMPLETE
187828,W_Completeren aanvraag-COMPLETE,10982,2011/11/24 20:02:59.478,Variant 50,50,5000,W_Completeren aanvraag,COMPLETE
187831,A_SUBMITTED-COMPLETE,112,2011/11/21 22:10:40.336,Variant 1,1,11000,A_SUBMITTED,COMPLETE
187831,A_PARTLYSUBMITTED-COMPLETE,112,2011/11/21 22:10:40.628,Variant 1,1,11000,A_PARTLYSUBMITTED,COMPLETE
187831,A_DECLINED-COMPLETE,112,2011/11/21 22:11:34.891,Variant 1,1,11000,A_DECLINED,COMPLETE
187834,A_SUBMITTED-COMPLETE,112,2011/11/21 22:14:21.388,Variant 1,1,50000,A_SUBMITTED,COMPLETE
187834,A_PARTLYSUBMITTED-COMPLETE,112,2011/11/21 22:14:21.570,Variant 1,1,50000,A_PARTLYSUBMITTED,COMPLETE
187834,A_DECLINED-COMPLETE,112,2011/11/21 22:15:00.648,Variant 1,1,50000,A_DECLINED,COMPLETE
187837,A_SUBMITTED-COMPLETE,112,2011/11/21 22:33:25.339,Variant 12,12,2000,A_SUBMITTED,COMPLETE
187837,A_PARTLYSUBMITTED-COMPLETE,112,2011/11/21 22:33:25.630,Variant 12,12,2000,A_PARTLYSUBMITTED,COMPLETE
187837,W_Afhandelen leads-SCHEDULE,112,2011/11/21 22:33:38.014,Variant 12,12,2000,W_Afhandelen leads,SCHEDULE
187837,W_Afhandelen leads-START,10910,2011/11/21 22:35:53.622,Variant 12,12,2000,W_Afhandelen leads,START
187837,W_Afhandelen leads-COMPLETE,10910,2011/11/22 12:15:03.651,Variant 12,12,2000,W_Afhandelen leads,COMPLETE
187837,W_Afhandelen leads-START,,2011/11/22 15:02:39.858,Variant 12,12,2000,W_Afhandelen leads,START
187837,W_Afhandelen leads-COMPLETE,,2011/11/22 15:04:19.436,Variant 12,12,2000,W_Afhandelen leads,COMPLETE
187837,W_Afhandelen leads-START,,2011/11/22 15:52:07.872,Variant 12,12,2000,W_Afhandelen leads,START
187837,A_DECLINED-COMPLETE,10859,2011/11/22 15:52:31.893,Variant 12,12,2000,A_DECLINED,COMPLETE
187837,W_Afhandelen leads-COMPLETE,,2011/11/22 15:52:35.402,Variant 12,12,2000,W_Afhandelen leads,COMPLETE
187840,A_SUBMITTED-COMPLETE,112,2011/11/21 22:35:06.524,Variant 6,6,26000,A_SUBMITTED,COMPLETE
187840,A_PARTLYSUBMITTED-COMPLETE,112,2011/11/21 22:35:06.685,Variant 6,6,26000,A_PARTLYSUBMITTED,COMPLETE
187840,A_PREACCEPTED-COMPLETE,112,2011/11/21 22:35:50.558,Variant 6,6,26000,A_PREACCEPTED,COMPLETE
187840,W_Completeren aanvraag-SCHEDULE,112,2011/11/21 22:35:50.969,Variant 6,6,26000,W_Completeren aanvraag,SCHEDULE
187840,W_Completeren aanvraag-START,11119,2011/11/21 23:32:32.093,Variant 6,6,26000,W_Completeren aanvraag,START
187840,A_CANCELLED-COMPLETE,11119,2011/11/21 23:42:02.482,Variant 6,6,26000,A_CANCELLED,COMPLETE
187840,W_Completeren aanvraag-COMPLETE,11119,2011/11/21 23:42:04.767,Variant 6,6,26000,W_Completeren aanvraag,COMPLETE
187843,A_SUBMITTED-COMPLETE,112,2011/11/21 22:47:47.129,Variant 118,118,10000,A_SUBMITTED,COMPLETE
187843,A_PARTLYSUBMITTED-COMPLETE,112,2011/11/21 22:47:47.259,Variant 118,118,10000,A_PARTLYSUBMITTED,COMPLETE
187843,W_Afhandelen leads-SCHEDULE,112,2011/11/21 22:48:02.382,Variant 118,118,10000,W_Afhandelen leads,SCHEDULE
187843,W_Afhandelen leads-START,,2011/11/21 22:49:41.750,Variant 118,118,10000,W_Afhandelen leads,START
187843,A_PREACCEPTED-COMPLETE,11120,2011/11/21 22:54:43.565,Variant 118,118,10000,A_PREACCEPTED,COMPLETE
187843,W_Completeren aanvraag-SCHEDULE,,2011/11/21 22:54:43.612,Variant 118,118,10000,W_Completeren aanvraag,SCHEDULE
187843,W_Afhandelen leads-COMPLETE,,2011/11/21 22:54:44.589,Variant 118,118,10000,W_Afhandelen leads,COMPLETE
187843,W_Completeren aanvraag-START,11201,2011/11/21 23:33:58.920,Variant 118,118,10000,W_Completeren aanvraag,START
187843,W_Completeren aanvraag-COMPLETE,11201,2011/11/21 23:34:03.253,Variant 118,118,10000,W_Completeren aanvraag,COMPLETE
187843,W_Completeren aanvraag-START,11119,2011/11/21 23:42:32.071,Variant 118,118,10000,W_Completeren aanvraag,START
187843,W_Completeren aanvraag-COMPLETE,11119,2011/11/21 23:47:40.455,Variant 118,118,10000,W_Completeren aanvraag,COMPLETE
187843,W_Completeren aanvraag-START,10909,2011/11/28 17:35:44.222,Variant 118,118,10000,W_Completeren aanvraag,START
187843,W_Completeren aanvraag-COMPLETE,10909,2011/11/28 17:38:32.122,Variant 118,118,10000,W_Completeren aanvraag,COMPLETE
187843,W_Completeren aanvraag-START,11169,2011/12/20 16:22:33.617,Variant 118,118,10000,W_Completeren aanvraag,START
187843,W_Completeren aanvraag-COMPLETE,11169,2011/12/20 16:23:56.487,Variant 118,118,10000,W_Completeren aanvraag,COMPLETE
187843,W_Completeren aanvraag-COMPLETE,11169,2011/12/22 15:15:22.011,Variant 118,118,10000,W_Completeren aanvraag,COMPLETE
187843,A_CANCELLED-COMPLETE,112,2011/12/22 15:15:22.015,Variant 118,118,10000,A_CANCELLED,COMPLETE
187846,A_SUBMITTED-COMPLETE,112,2011/11/21 22:49:55.622,Variant 1872,1872,15000,A_SUBMITTED,COMPLETE
187846,A_PARTLYSUBMITTED-COMPLETE,112,2011/11/21 22:49:55.852,Variant 1872,1872,15000,A_PARTLYSUBMITTED,COMPLETE
187846,W_Afhandelen leads-SCHEDULE,112,2011/11/21 22:50:10.922,Variant 1872,1872,15000,W_Afhandelen leads,SCHEDULE
187846,W_Afhandelen leads-START,,2011/11/21 22:54:51.697,Variant 1872,1872,15000,W_Afhandelen leads,START
187846,A_PREACCEPTED-COMPLETE,11120,2011/11/21 22:58:08.976,Variant 1872,1872,15000,A_PREACCEPTED,COMPLETE
187846,W_Completeren aanvraag-SCHEDULE,,2011/11/21 22:58:09.366,Variant 1872,1872,15000,W_Completeren aanvraag,SCHEDULE
187846,W_Afhandelen leads-COMPLETE,,2011/11/21 22:58:10.435,Variant 1872,1872,15000,W_Afhandelen leads,COMPLETE
187846,W_Completeren aanvraag-START,11119,2011/11/21 23:47:49.845,Variant 1872,1872,15000,W_Completeren aanvraag,START
187846,W_Completeren aanvraag-COMPLETE,11119,2011/11/21 23:50:26.108,Variant 1872,1872,15000,W_Completeren aanvraag,COMPLETE
187846,W_Completeren aanvraag-START,,2011/11/22 00:53:16.076,Variant 1872,1872,15000,W_Completeren aanvraag,START
187846,A_ACCEPTED-COMPLETE,11200,2011/11/22 01:04:45.579,Variant 1872,1872,15000,A_ACCEPTED,COMPLETE
187846,A_FINALIZED-COMPLETE,11200,2011/11/22 01:09:31.218,Variant 1872,1872,15000,A_FINALIZED,COMPLETE
187846,O_SELECTED-COMPLETE,11200,2011/11/22 01:09:31.218,Variant 1872,1872,15000,O_SELECTED,COMPLETE
187846,O_CREATED-COMPLETE,11200,2011/11/22 01:09:32.408,Variant 1872,1872,15000,O_CREATED,COMPLETE
187846,O_SENT-COMPLETE,11200,2011/11/22 01:09:32.441,Variant 1872,1872,15000,O_SENT,COMPLETE
187846,W_Nabellen offertes-SCHEDULE,,2011/11/22 01:09:32.530,Variant 1872,1872,15000,W_Nabellen offertes,SCHEDULE
187846,W_Completeren aanvraag-COMPLETE,,2011/11/22 01:09:34.456,Variant 1872,1872,15000,W_Completeren aanvraag,COMPLETE
187846,W_Nabellen offertes-START,,2011/11/22 01:10:08.823,Variant 1872,1872,15000,W_Nabellen offertes,START
187846,W_Nabellen offertes-COMPLETE,,2011/11/22 01:11:53.359,Variant 1872,1872,15000,W_Nabellen offertes,COMPLETE
187846,W_Nabellen offertes-START,,2011/11/28 22:16:41.369,Variant 1872,1872,15000,W_Nabellen offertes,START
187846,W_Nabellen offertes-COMPLETE,,2011/11/28 22:22:18.252,Variant 1872,1872,15000,W_Nabellen offertes,COMPLETE
187846,W_Nabellen offertes-START,11119,2011/11/28 23:57:21.499,Variant 1872,1872,15000,W_Nabellen offertes,START
187846,W_Nabellen offertes-COMPLETE,11119,2011/11/28 23:58:20.607,Variant 1872,1872,15000,W_Nabellen offertes,COMPLETE
187846,W_Nabellen offertes-START,11259,2011/11/29 16:54:42.534,Variant 1872,1872,15000,W_Nabellen offertes,START
187846,O_SENT_BACK-COMPLETE,11259,2011/11/29 16:54:53.168,Variant 1872,1872,15000,O_SENT_BACK,COMPLETE
187846,W_Valideren aanvraag-SCHEDULE,11259,2011/11/29 16:54:54.111,Variant 1872,1872,15000,W_Valideren aanvraag,SCHEDULE
187846,W_Nabellen offertes-COMPLETE,11259,2011/11/29 16:54:55.280,Variant 1872,1872,15000,W_Nabellen offertes,COMPLETE
187846,W_Valideren aanvraag-START,10972,2011/12/01 18:10:41.681,Variant 1872,1872,15000,W_Valideren aanvraag,START
